                                Title: B2B billing analysis Spain      Country: Spain,,,,,,,,,,,,,,,,,,,,,,
                                Description: B2B analysis,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
                                Period: Billing from 2010-07-01 to 2014-07-31,,,,,,,,,,,,,,,,,,,,,,
                                Run date: 01Aug2014,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Country,Ctry code,Customer,Boarding date,Cust nbr,Inv nbr,Inv date,Due date,Inv tot amt,Revtype,Settled date,Pmt delay,Status,Rundate,Disputenumber,Status2,Startdate,Enddate,Dispreasoncode,Dispreasoncodedesc,Invdisputedate,Resdate,Paper / Electronic
Spain,838,BMS,2013-10-03,00056528,  FIG1202239,11-04-2012,11-05-2012,"53,667.46",GTS,21-05-2012,10,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1202343,18-04-2012,18-05-2012,"6,255.72",GTS,24-05-2012,6,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1202424,23-04-2012,23-05-2012,"1,356.92",GTS,29-05-2012,6,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1202844,09-05-2012,08-06-2012,"53,667.46",GTS,14-06-2012,6,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1203086,23-05-2012,22-06-2012,"2,479.38",GTS,29-06-2012,7,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1203397,31-05-2012,30-06-2012,"1,733.18",GTS,29-06-2012,-1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1203521,04-06-2012,04-07-2012,470.37,GTS,29-06-2012,-5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1203769,13-06-2012,13-07-2012,"52,846.98",GTS,16-08-2012,34,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1204020,27-06-2012,27-07-2012,"6,015.06",GTS,16-08-2012,20,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1204441,05-07-2012,04-08-2012,"52,846.97",GTS,16-08-2012,12,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1204748,25-07-2012,24-08-2012,"13,286.32",GTS,30-08-2012,6,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1205270,20-08-2012,19-09-2012,"52,846.96",GTS,25-09-2012,6,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1205384,23-08-2012,22-09-2012,"1,647.20",GTS,27-09-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1205830,05-09-2012,05-10-2012,"54,190.53",GTS,11-10-2012,6,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1206092,21-09-2012,21-10-2012,"5,044.73",GTS,25-10-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1206256,27-09-2012,27-10-2012,"12,631.67",GTS,02-11-2012,6,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1206716,04-10-2012,03-11-2012,"54,190.53",GTS,13-11-2012,10,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1206755,08-10-2012,07-11-2012,"13,420.84",GTS,27-12-2012,50,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1206940,23-10-2012,22-11-2012,"3,655.94",GTS,07-12-2012,15,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1206984,25-10-2012,24-11-2012,931.29,GTS,07-12-2012,13,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1207006,26-10-2012,25-11-2012,"2,181.61",GTS,07-12-2012,12,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1207452,02-11-2012,02-12-2012,"8,684.28",GTS,07-12-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1207583,09-11-2012,09-12-2012,"54,190.53",GTS,13-12-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1207780,21-11-2012,21-12-2012,147.06,GTS,27-12-2012,6,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1207988,27-11-2012,27-12-2012,"8,684.28",GTS,27-12-2012,0,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1208452,04-12-2012,03-01-2013,"1,875.48",GTS,10-01-2013,7,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1208511,05-12-2012,04-01-2013,"54,190.53",GTS,12-03-2013,67,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1208682,16-12-2012,31-12-2012,"8,701.42",GTS,01-02-2013,32,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1208725,19-12-2012,18-01-2013,"2,557.82",GTS,01-02-2013,14,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1209331,28-12-2012,27-01-2013,"8,684.28",GTS,31-01-2013,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1300134,10-01-2013,09-02-2013,"50,896.12",GTS,14-02-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1300378,24-01-2013,23-02-2013,"2,487.74",GTS,28-02-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1300605,31-01-2013,02-03-2013,"8,684.28",GTS,07-03-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1300678,04-02-2013,06-03-2013,"1,025.00",GTS,12-03-2013,6,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1300728,05-02-2013,07-03-2013,"51,921.12",GTS,12-03-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1300929,19-02-2013,21-03-2013,"3,572.21",GTS,26-03-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1301552,06-03-2013,05-04-2013,"51,921.12",GTS,11-04-2013,6,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1301642,14-03-2013,13-04-2013,637.75,GTS,18-04-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1301860,21-03-2013,20-04-2013,"3,660.17",GTS,09-05-2013,19,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1302211,03-04-2013,03-05-2013,"51,921.12",GTS,09-05-2013,6,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1302271,10-04-2013,10-05-2013,"2,700.56",GTS,23-05-2013,13,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1302350,17-04-2013,17-05-2013,"5,009.25",GTS,23-05-2013,6,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1302772,08-05-2013,07-06-2013,"51,921.12",GTS,19-06-2013,12,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1303359,04-06-2013,04-07-2013,"50,379.96",GTS,09-07-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1303609,17-06-2013,17-07-2013,"3,487.89",GTS,13-08-2013,27,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1303793,25-06-2013,25-07-2013,997.16,GTS,13-08-2013,19,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1304230,05-07-2013,04-08-2013,"50,379.96",GTS,13-08-2013,9,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1304365,18-07-2013,17-08-2013,70.39,GTS,04-11-2013,79,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1304793,19-08-2013,18-09-2013,"50,379.96",GTS,10-09-2013,-8,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1304864,20-08-2013,19-09-2013,"50,379.96",GTS,01-10-2013,12,Settled,31-07-2014,000002431,CLOSED,2013-09-26,2013-10-02,B1,INCORRECT INVOICE ADDRESS AND/OR RECIPIENT,2013-09-26,02/10/2013,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1305295,06-09-2013,06-10-2013,"50,379.96",GTS,01-10-2013,-5,Settled,31-07-2014,000002431,CLOSED,2013-09-26,2013-10-02,B1,INCORRECT INVOICE ADDRESS AND/OR RECIPIENT,2013-09-27,02/10/2013,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FOG0000006,19-09-2013,19-10-2013,"2,001.61",GTS,04-11-2013,16,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FIG1305877,30-09-2013,30-10-2013,"8,056.30",GTS,01-10-2013,-29,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FOG0000007,30-09-2013,30-10-2013,"50,379.96",GTS,04-11-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FOG0000008,30-09-2013,30-10-2013,"50,379.96",GTS,04-11-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,BMS,2013-10-03,00056528,  FOG0000010,07-10-2013,06-11-2013,"50,379.96",GTS,12-11-2013,6,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG0000011,30-10-2013,29-11-2013,"2,551.01",GTS,03-12-2013,4,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG0000013,06-11-2013,06-12-2013,"50,379.97",GTS,20-12-2013,14,Settled,31-07-2014,000002442,CLOSED,2013-11-21,2013-11-21,B1,INCORRECT INVOICE ADDRESS AND/OR RECIPIENT,2013-11-21,21/11/2013,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG0000015,04-12-2013,03-01-2014,"50,379.97",GTS,14-01-2014,11,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG0000016,19-12-2013,18-01-2014,166.18,GTS,14-02-2014,27,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400000,10-01-2014,09-02-2014,"50,379.97",GTS,14-02-2014,5,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400002,10-02-2014,12-03-2014,"50,931.50",GTS,14-03-2014,2,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400003,19-02-2014,21-03-2014,551.55,GTS,25-03-2014,4,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400004,21-02-2014,23-03-2014,"5,342.44",GTS,25-03-2014,2,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400006,05-03-2014,04-04-2014,"6,920.90",GTS,08-04-2014,4,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400007,07-03-2014,06-04-2014,"50,931.50",GTS,09-04-2014,3,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400008,14-03-2014,13-04-2014,"1,877.73",GTS,29-04-2014,16,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400009,26-03-2014,25-04-2014,"4,399.66",GTS,29-04-2014,4,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400011,02-04-2014,02-05-2014,"50,931.50",GTS,29-04-2014,-3,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400012,08-04-2014,08-05-2014,878.94,GTS,10-06-2014,33,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400013,09-04-2014,09-05-2014,"3,223.66",GTS,10-06-2014,32,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400014,24-04-2014,24-05-2014,"1,113.04",GTS,10-06-2014,17,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400015,08-05-2014,07-06-2014,"50,931.50",GTS,10-06-2014,3,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400016,30-05-2014,29-06-2014,402.95,GTS,27-06-2014,-2,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400017,04-06-2014,04-07-2014,"50,952.63",GTS,09-07-2014,5,Settled,31-07-2014,,,,,,,,,E-invoice
Spain,838,BMS,2013-10-03,00056528,  FOG1400018,02-07-2014,01-08-2014,"50,952.63",GTS,,-1,Open,31-07-2014,,,,,,,,,E-invoice
Spain,838,CECA,2013-06-06,00040869,  FAA9210190,01-07-2010,31-07-2010,"2,192.40",LSE,26-07-2010,-5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9503655,02-07-2010,01-08-2010,"3,66,694.84",GTS,04-08-2010,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9503656,02-07-2010,01-08-2010,"3,66,694.84",GTS,04-08-2010,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9503657,02-07-2010,01-08-2010,"3,66,694.84",GTS,04-08-2010,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9503658,02-07-2010,01-08-2010,"3,12,917.23",GTS,04-08-2010,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9503659,02-07-2010,01-08-2010,"1,15,267.34",GTS,04-08-2010,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9503660,02-07-2010,01-08-2010,"54,403.32",GTS,04-08-2010,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9503661,02-07-2010,01-08-2010,"38,192.92",GTS,04-08-2010,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9503662,02-07-2010,01-08-2010,"1,51,331.46",GTS,04-08-2010,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9503663,02-07-2010,01-08-2010,"1,130.83",GTS,04-08-2010,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9503664,02-07-2010,01-08-2010,"11,800.00",GTS,04-08-2010,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9503665,02-07-2010,01-08-2010,"1,14,965.04",GTS,23-08-2010,22,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00166905,  FBF5500704,05-07-2010,04-08-2010,"14,545.52",MAN,09-08-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504239,03-08-2010,02-09-2010,"3,12,917.23",GTS,14-09-2010,12,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504240,03-08-2010,02-09-2010,"3,66,694.84",GTS,14-09-2010,12,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504241,03-08-2010,02-09-2010,"3,66,694.84",GTS,14-09-2010,12,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504242,03-08-2010,02-09-2010,"3,66,694.84",GTS,14-09-2010,12,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504243,03-08-2010,02-09-2010,"1,15,267.34",GTS,14-09-2010,12,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504244,03-08-2010,02-09-2010,"54,403.32",GTS,14-09-2010,12,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504245,03-08-2010,02-09-2010,"38,192.92",GTS,13-09-2010,11,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504246,03-08-2010,02-09-2010,"1,51,331.46",GTS,14-09-2010,12,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504247,03-08-2010,02-09-2010,"1,130.83",GTS,06-09-2010,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504248,03-08-2010,02-09-2010,"11,800.00",GTS,13-09-2010,11,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504669,02-09-2010,02-10-2010,"3,66,694.84",GTS,30-09-2010,-2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504670,02-09-2010,02-10-2010,"3,12,917.23",GTS,30-09-2010,-2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504671,02-09-2010,02-10-2010,"3,66,694.84",GTS,30-09-2010,-2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504672,02-09-2010,02-10-2010,"3,66,694.84",GTS,30-09-2010,-2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504673,02-09-2010,02-10-2010,"1,15,267.34",GTS,30-09-2010,-2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504674,02-09-2010,02-10-2010,"54,403.32",GTS,30-09-2010,-2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504675,02-09-2010,02-10-2010,"38,192.92",GTS,30-09-2010,-2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504676,02-09-2010,02-10-2010,"1,51,331.46",GTS,30-09-2010,-2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504677,02-09-2010,02-10-2010,"1,130.84",GTS,30-09-2010,-2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9504678,02-09-2010,02-10-2010,"11,800.00",GTS,30-09-2010,-2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00058415,  FIG9505107,22-09-2010,22-10-2010,"4,743.58",GTS,30-11-2010,39,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00166905,  FBF5500993,04-10-2010,03-11-2010,"14,545.52",MAN,08-11-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505393,04-10-2010,03-11-2010,"3,12,917.23",GTS,08-11-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505394,04-10-2010,03-11-2010,"3,66,694.84",GTS,08-11-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505395,04-10-2010,03-11-2010,"3,66,694.84",GTS,08-11-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505396,04-10-2010,03-11-2010,"3,66,694.84",GTS,08-11-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505397,04-10-2010,03-11-2010,"1,15,267.34",GTS,08-11-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505398,04-10-2010,03-11-2010,"54,403.32",GTS,22-11-2010,19,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505399,04-10-2010,03-11-2010,"38,192.92",GTS,08-11-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505400,04-10-2010,03-11-2010,"1,51,331.46",GTS,08-11-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505401,04-10-2010,03-11-2010,"1,130.84",GTS,08-11-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505402,04-10-2010,03-11-2010,"11,800.00",GTS,08-11-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505734,26-10-2010,25-11-2010,"96,367.06",GTS,03-01-2011,39,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505840,29-10-2010,28-11-2010,"4,35,017.35",GTS,03-01-2011,36,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505922,02-11-2010,02-12-2010,"3,66,694.84",GTS,20-12-2010,18,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505923,02-11-2010,02-12-2010,"3,12,917.23",GTS,07-12-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505924,02-11-2010,02-12-2010,"3,66,694.84",GTS,07-12-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505925,02-11-2010,02-12-2010,"3,66,694.84",GTS,07-12-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505926,02-11-2010,02-12-2010,"1,15,267.34",GTS,07-12-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505927,02-11-2010,02-12-2010,"54,403.32",GTS,07-12-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505928,02-11-2010,02-12-2010,"38,192.92",GTS,07-12-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505929,02-11-2010,02-12-2010,"1,51,331.46",GTS,07-12-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505930,02-11-2010,02-12-2010,"1,130.84",GTS,07-12-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505931,02-11-2010,02-12-2010,"13,766.47",GTS,07-12-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9505932,02-11-2010,02-12-2010,"11,800.00",GTS,07-12-2010,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00040869,  FAA9210334,16-11-2010,16-12-2010,"2,950.00",LSE,03-01-2011,18,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00166905,  FBF5501090,23-11-2010,30-11-2010,"34,219.91",MAN,13-12-2010,13,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9506586,02-12-2010,01-01-2011,"3,12,917.23",GTS,03-01-2011,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9506587,02-12-2010,01-01-2011,"3,66,694.84",GTS,03-01-2011,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9506588,02-12-2010,01-01-2011,"3,66,694.84",GTS,03-01-2011,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9506589,02-12-2010,01-01-2011,"3,66,694.84",GTS,03-01-2011,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9506590,02-12-2010,01-01-2011,"1,15,267.34",GTS,03-01-2011,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9506591,02-12-2010,01-01-2011,"54,403.32",GTS,03-01-2011,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9506592,02-12-2010,01-01-2011,"38,192.92",GTS,03-01-2011,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9506593,02-12-2010,01-01-2011,"1,51,331.46",GTS,03-01-2011,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9506594,02-12-2010,01-01-2011,"1,130.84",GTS,03-01-2011,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9506595,02-12-2010,01-01-2011,"13,766.47",GTS,03-01-2011,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9506596,02-12-2010,01-01-2011,"11,800.00",GTS,03-01-2011,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9507060,23-12-2010,22-01-2011,"31,215.72",GTS,07-02-2011,16,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9500007,04-01-2011,03-02-2011,"3,17,745.44",GTS,07-02-2011,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG9500008,04-01-2011,03-02-2011,"3,62,574.67",GTS,07-02-2011,4,Settled,31-07-2014,,,,,,,,,Paper invoice
